id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
65,1,1,1,http://qh.gf.com.cn,qh.gf.com.cn,1,"bf48c1e7d816123d.cdn.jiashule.com,bf48c1e7d816123d.cdn.jiashule.com","113.107.238.209,116.55.250.241","1,1",1,80,200,OK,广发证券,,"113.107.236.0/22,116.55.250.0/24","AS58543,AS134765","Guangdong,CHINANET Yunnan province IDC1 network","中国广东省云浮市,中国云南省昆明市","电信,电信",BinaryEdgeAPIQuery
161,1,1,1,https://qh.gf.com.cn,qh.gf.com.cn,1,"bf48c1e7d816123d.cdn.jiashule.com,bf48c1e7d816123d.cdn.jiashule.com","113.107.238.209,116.55.250.241","1,1",1,443,200,OK,手机证券下载,"nginx/1.12.1,Express","113.107.236.0/22,116.55.250.0/24","AS58543,AS134765","Guangdong,CHINANET Yunnan province IDC1 network","中国广东省云浮市,中国云南省昆明市","电信,电信",BinaryEdgeAPIQuery
327,1,1,1,http://qh.ns.gf.com.cn,qh.ns.gf.com.cn,2,qh.ns.gf.com.cn,116.31.73.135,1,1,80,200,OK,手机证券下载,"nginx/1.12.1,Express",116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,HackerTargetQuery
329,1,1,1,https://qh.ns.gf.com.cn,qh.ns.gf.com.cn,2,qh.ns.gf.com.cn,116.31.73.135,1,1,443,200,OK,手机证券下载,"nginx/1.12.1,Express",116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,HackerTargetQuery
307,1,1,1,https://qiandao.gf.com.cn,qiandao.gf.com.cn,1,"qiandao.gf.com.cn,qiandao.gf.com.cn","121.8.153.48,218.19.190.48","1,1",1,443,200,OK,GF Sign,"nginx/1.14.1,Express","121.8.0.0/16,218.19.0.0/16","AS4134,AS4134","China Telecom,China Telecom","中国广东省广州市,中国广东省广州市","电信,电信",HackerTargetQuery
407,1,1,1,http://qiandao.gf.com.cn,qiandao.gf.com.cn,1,"qiandao.gf.com.cn,qiandao.gf.com.cn","121.8.153.48,218.19.190.48","1,1",1,80,200,OK,GF Sign,"nginx/1.14.1,Express","121.8.0.0/16,218.19.0.0/16","AS4134,AS4134","China Telecom,China Telecom","中国广东省广州市,中国广东省广州市","电信,电信",HackerTargetQuery
186,0,0,1,https://quant.gf.com.cn,quant.gf.com.cn,1,quant.ns.gf.com.cn,58.248.29.124,1,0,443,,"(ProtocolError('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None)),)",,,58.248.16.0/20,AS17622,China Unicom Guangzhou network,中国广东省广州市,联通,IP138Query
267,0,0,1,http://quant.gf.com.cn,quant.gf.com.cn,1,quant.ns.gf.com.cn,58.248.29.124,1,0,80,,"(ProtocolError('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None)),)",,,58.248.16.0/20,AS17622,China Unicom Guangzhou network,中国广东省广州市,联通,IP138Query
253,0,0,1,https://quant.ns.gf.com.cn,quant.ns.gf.com.cn,2,quant.ns.gf.com.cn,183.62.246.169,1,1,443,,"(ProtocolError('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None)),)",,,183.62.128.0/17,AS4134,China Telecom,中国广东省广州市,电信,HackerTargetQuery
344,0,0,1,http://quant.ns.gf.com.cn,quant.ns.gf.com.cn,2,quant.ns.gf.com.cn,183.62.246.169,1,1,80,,"(ProtocolError('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None)),)",,,183.62.128.0/17,AS4134,China Telecom,中国广东省广州市,电信,HackerTargetQuery
143,1,1,1,http://rep.gf.com.cn,rep.gf.com.cn,1,rep.ns.gf.com.cn,163.177.14.135,1,1,80,403,Forbidden,您的访问请求可能对网站造成安全威胁，请求已被阻断。,,163.177.14.0/23,AS136958,China Unicom Guangdong IP Network,中国广东省广州市,联通,IP138Query
144,1,1,1,https://rep.gf.com.cn,rep.gf.com.cn,1,rep.ns.gf.com.cn,163.177.14.135,1,1,443,200,OK,Welcome to OpenResty!,nginx/1.12.1,163.177.14.0/23,AS136958,China Unicom Guangdong IP Network,中国广东省广州市,联通,IP138Query
705,0,0,1,https://repo.gf.com.cn,repo.gf.com.cn,1,repo.gf.com.cn,10.2.110.202,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='repo.gf.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000015358BA9520>, 'Connection to repo.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
770,1,1,1,http://repo.gf.com.cn,repo.gf.com.cn,1,repo.gf.com.cn,10.2.110.202,0,0,80,200,OK,入网规范管理平台,NWebServer,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
370,1,1,1,https://research-uat.gf.com.cn,research-uat.gf.com.cn,1,research-uat.gf.com.cn,121.8.190.121,1,1,443,200,OK,广发研究,,121.8.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,BaiduSearch
470,1,1,1,http://research-uat.gf.com.cn,research-uat.gf.com.cn,1,research-uat.gf.com.cn,121.8.190.121,1,1,80,200,OK,广发研究,,121.8.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,BaiduSearch
365,1,1,1,https://research.gf.com.cn,research.gf.com.cn,1,research.ns.gf.com.cn,111.231.245.104,1,1,443,200,OK,广发研究,nginx/1.14.1,111.231.244.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,YahooSearch
468,1,1,1,http://research.gf.com.cn,research.gf.com.cn,1,research.ns.gf.com.cn,111.231.245.104,1,1,80,200,OK,广发研究,nginx/1.14.1,111.231.244.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,YahooSearch
698,0,0,1,https://risk.gf.com.cn,risk.gf.com.cn,1,"risk.gf.com.cn,risk.gf.com.cn","10.35.88.126,10.2.66.126","0,0",0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='risk.gf.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001535A83DC10>, 'Connection to risk.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,"10.0.0.0/8,10.0.0.0/8","AS-,AS-","-,-","内网IP,内网IP","内网IP,内网IP",Brute
769,1,1,1,http://risk.gf.com.cn,risk.gf.com.cn,1,"risk.gf.com.cn,risk.gf.com.cn","10.35.88.126,10.2.66.126","0,0",0,80,200,OK,入网规范管理平台,NWebServer,"10.0.0.0/8,10.0.0.0/8","AS-,AS-","-,-","内网IP,内网IP","内网IP,内网IP",Brute
703,0,0,1,https://rms.gf.com.cn,rms.gf.com.cn,1,"rms.gf.com.cn,rms.gf.com.cn","10.35.88.19,10.2.66.19","0,0",0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='rms.gf.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001535A863CA0>, 'Connection to rms.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,"10.0.0.0/8,10.0.0.0/8","AS-,AS-","-,-","内网IP,内网IP","内网IP,内网IP",Brute
759,1,1,1,http://rms.gf.com.cn,rms.gf.com.cn,1,"rms.gf.com.cn,rms.gf.com.cn","10.35.88.19,10.2.66.19","0,0",0,80,200,OK,入网规范管理平台,NWebServer,"10.0.0.0/8,10.0.0.0/8","AS-,AS-","-,-","内网IP,内网IP","内网IP,内网IP",Brute
345,1,1,1,https://robot.gf.com.cn,robot.gf.com.cn,1,robot.ns.gf.com.cn,116.31.73.137,1,1,443,200,OK,,nginx/1.12.1,116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,RapidDNSQuery
449,1,1,1,http://robot.gf.com.cn,robot.gf.com.cn,1,robot.ns.gf.com.cn,116.31.73.137,1,1,80,200,OK,,nginx/1.12.1,116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,RapidDNSQuery
346,1,1,1,http://robot.ns.gf.com.cn,robot.ns.gf.com.cn,2,robot.ns.gf.com.cn,116.31.73.137,1,1,80,200,OK,手机证券下载,"nginx/1.12.1,Express",116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,HackerTargetQuery
350,1,1,1,https://robot.ns.gf.com.cn,robot.ns.gf.com.cn,2,robot.ns.gf.com.cn,116.31.73.137,1,1,443,200,OK,手机证券下载,"nginx/1.12.1,Express",116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,HackerTargetQuery
384,1,1,1,https://robotuat.gf.com.cn,robotuat.gf.com.cn,1,"robotuat.gf.com.cn,robotuat.gf.com.cn,robotuat.gf.com.cn","183.232.63.17,116.31.73.137,163.177.38.170","1,1,1",1,443,200,OK,,nginx/1.12.1,"183.232.0.0/18,116.31.72.0/22,163.177.38.0/23","AS56040,AS58466,AS136958","China Mobile Communications Corporation,ChinaNet Guangdong Province Network,China Unicom Guangdong IP Network","中国广东省广州市,中国广东省广州市,中国广东省广州市","移动,电信,联通",GoogleSearch
507,1,1,1,http://robotuat.gf.com.cn,robotuat.gf.com.cn,1,"robotuat.gf.com.cn,robotuat.gf.com.cn,robotuat.gf.com.cn","183.232.63.17,116.31.73.137,163.177.38.170","1,1,1",1,80,200,OK,,nginx/1.12.1,"183.232.0.0/18,116.31.72.0/22,163.177.38.0/23","AS56040,AS58466,AS136958","China Mobile Communications Corporation,ChinaNet Guangdong Province Network,China Unicom Guangdong IP Network","中国广东省广州市,中国广东省广州市,中国广东省广州市","移动,电信,联通",GoogleSearch
176,1,1,1,http://scrm.gf.com.cn,scrm.gf.com.cn,1,scrm.ns.gf.com.cn,218.19.190.39,1,1,80,403,Forbidden,403 Forbidden,nginx,218.19.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,IP138Query
179,1,1,1,https://scrm.gf.com.cn,scrm.gf.com.cn,1,scrm.ns.gf.com.cn,218.19.190.39,1,1,443,403,Forbidden,403 Forbidden,nginx,218.19.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,IP138Query
625,0,0,1,https://search-desc.gf.com.cn,search-desc.gf.com.cn,1,"search-desc.gf.com.cn,search-desc.gf.com.cn","23.202.231.167,23.217.138.108","1,1",0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='search-desc.gf.com.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x0000015359071D60>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))""),)",,,"23.202.231.0/24,23.217.138.0/24","AS20940,AS20940","AKAMAI-ASN1,AKAMAI-ASN1","美国弗吉尼亚阿什本,美国加利福尼亚圣何塞","阿卡迈,阿卡迈",Brute
626,0,0,1,http://search-desc.gf.com.cn,search-desc.gf.com.cn,1,"search-desc.gf.com.cn,search-desc.gf.com.cn","23.202.231.167,23.217.138.108","1,1",0,80,,"(MaxRetryError(""HTTPConnectionPool(host='search-desc.gf.com.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000015359071610>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))""),)",,,"23.202.231.0/24,23.217.138.0/24","AS20940,AS20940","AKAMAI-ASN1,AKAMAI-ASN1","美国弗吉尼亚阿什本,美国加利福尼亚圣何塞","阿卡迈,阿卡迈",Brute
437,1,1,1,http://secs.gf.com.cn,secs.gf.com.cn,1,secs.ns.gf.com.cn,113.108.153.136,1,1,80,404,Not Found,404 Not Found,openresty/1.13.6.2,113.108.128.0/18,AS4134,China Telecom,中国广东省广州市,电信,Brute
438,1,1,1,https://secs.gf.com.cn,secs.gf.com.cn,1,secs.ns.gf.com.cn,113.108.153.136,1,1,443,404,Not Found,404 Not Found,openresty/1.13.6.2,113.108.128.0/18,AS4134,China Telecom,中国广东省广州市,电信,Brute
63,1,1,1,http://sell.gf.com.cn,sell.gf.com.cn,1,sell.ns.gf.com.cn,113.108.212.20,1,1,80,403,Forbidden,您的访问请求可能对网站造成安全威胁，请求已被阻断。,,113.108.208.0/20,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,BinaryEdgeAPIQuery
64,1,1,1,https://sell.gf.com.cn,sell.gf.com.cn,1,sell.ns.gf.com.cn,113.108.212.20,1,1,443,403,Forbidden,您的访问请求可能对网站造成安全威胁，请求已被阻断。,,113.108.208.0/20,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,BinaryEdgeAPIQuery
264,1,1,1,http://sell.ns.gf.com.cn,sell.ns.gf.com.cn,2,sell.ns.gf.com.cn,163.177.14.158,1,0,80,403,Forbidden,403 Forbidden,,163.177.14.0/23,AS136958,China Unicom Guangdong IP Network,中国广东省广州市,联通,HackerTargetQuery
266,1,1,1,https://sell.ns.gf.com.cn,sell.ns.gf.com.cn,2,sell.ns.gf.com.cn,163.177.14.158,1,1,443,200,OK,投顾网店,nginx/1.12.1,163.177.14.0/23,AS136958,China Unicom Guangdong IP Network,中国广东省广州市,联通,HackerTargetQuery
339,1,1,1,https://signin.gf.com.cn,signin.gf.com.cn,1,"signin.gf.com.cn,signin.gf.com.cn","121.8.153.48,218.19.190.48","1,1",1,443,200,OK,GF Sign,"nginx/1.14.1,Express","121.8.0.0/16,218.19.0.0/16","AS4134,AS4134","China Telecom,China Telecom","中国广东省广州市,中国广东省广州市","电信,电信",HackerTargetQuery
436,1,1,1,http://signin.gf.com.cn,signin.gf.com.cn,1,"signin.gf.com.cn,signin.gf.com.cn","121.8.153.48,218.19.190.48","1,1",1,80,200,OK,GF Sign,"nginx/1.14.1,Express","121.8.0.0/16,218.19.0.0/16","AS4134,AS4134","China Telecom,China Telecom","中国广东省广州市,中国广东省广州市","电信,电信",HackerTargetQuery
27,0,1,1,https://sip.gf.com.cn,sip.gf.com.cn,1,"sip.gf.com.cn,sip.gf.com.cn","121.8.153.25,121.8.153.24","1,1",1,443,400,Bad Request,Bad Request,CE_E,"121.8.0.0/16,121.8.0.0/16","AS4134,AS4134","China Telecom,China Telecom","中国广东省广州市,中国广东省广州市","电信,电信",GoogleQuery
33,0,0,1,http://sip.gf.com.cn,sip.gf.com.cn,1,"sip.gf.com.cn,sip.gf.com.cn","121.8.153.25,121.8.153.24","1,1",0,80,,"(MaxRetryError(""HTTPConnectionPool(host='sip.gf.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000015356F77610>, 'Connection to sip.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,"121.8.0.0/16,121.8.0.0/16","AS4134,AS4134","China Telecom,China Telecom","中国广东省广州市,中国广东省广州市","电信,电信",GoogleQuery
420,0,0,1,http://smtp.gf.com.cn,smtp.gf.com.cn,1,smtp.gf.com.cn,121.14.2.35,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='smtp.gf.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001535A6E5340>, 'Connection to smtp.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,121.14.0.0/19,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,Brute
421,0,0,1,https://smtp.gf.com.cn,smtp.gf.com.cn,1,smtp.gf.com.cn,121.14.2.35,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='smtp.gf.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001535A69D700>, 'Connection to smtp.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,121.14.0.0/19,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,Brute
477,0,0,1,https://soc.gf.com.cn,soc.gf.com.cn,1,soc.gf.com.cn,10.2.90.168,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='soc.gf.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001535A8A7B20>, 'Connection to soc.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
584,1,1,1,http://soc.gf.com.cn,soc.gf.com.cn,1,soc.gf.com.cn,10.2.90.168,0,0,80,200,OK,入网规范管理平台,NWebServer,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
357,1,1,1,http://sopt.gf.com.cn,sopt.gf.com.cn,1,sopt.ns.gf.com.cn,119.145.72.247,1,1,80,200,OK,广发证券WEB自主行权系统,nginx/1.6.1,119.145.0.0/17,AS4134,China Telecom,中国广东省广州市,电信,YahooSearch
363,1,1,1,https://sopt.gf.com.cn,sopt.gf.com.cn,1,sopt.ns.gf.com.cn,119.145.72.247,1,1,443,200,OK,广发证券WEB自主行权系统,nginx/1.6.1,119.145.0.0/17,AS4134,China Telecom,中国广东省广州市,电信,YahooSearch
12,0,0,1,http://sound.gf.com.cn,sound.gf.com.cn,1,"sound.gf.com.cn,sound.gf.com.cn","106.52.229.234,106.52.68.165","1,1",0,80,,"(MaxRetryError(""HTTPConnectionPool(host='sound.gf.com.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000153577492E0>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。'))""),)",,,"106.52.224.0/20,106.52.64.0/20","AS45090,AS45090","Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited","中国广东省广州市,中国广东省广州市","电信,电信",CertSpotterQuery
13,0,0,1,https://sound.gf.com.cn,sound.gf.com.cn,1,"sound.gf.com.cn,sound.gf.com.cn","106.52.229.234,106.52.68.165","1,1",0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='sound.gf.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000015357749160>, 'Connection to sound.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,"106.52.224.0/20,106.52.64.0/20","AS45090,AS45090","Shenzhen Tencent Computer Systems Company Limited,Shenzhen Tencent Computer Systems Company Limited","中国广东省广州市,中国广东省广州市","电信,电信",CertSpotterQuery
669,1,1,1,http://sqa.gf.com.cn,sqa.gf.com.cn,1,sqa.ns.gf.com.cn,14.23.60.5,1,1,80,403,Forbidden,403 Forbidden,nginx,14.23.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,Brute
672,1,1,1,https://sqa.gf.com.cn,sqa.gf.com.cn,1,sqa.ns.gf.com.cn,14.23.60.5,1,1,443,404,NOT FOUND,404 Not Found,nginx,14.23.0.0/16,AS4134,China Telecom,中国广东省广州市,电信,Brute
214,0,0,1,https://stat-push.gf.com.cn,stat-push.gf.com.cn,1,stat-push.gf.com.cn,123.207.56.171,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='stat-push.gf.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000015358FD4A30>, 'Connection to stat-push.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,123.207.56.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,IP138Query
215,0,0,1,http://stat-push.gf.com.cn,stat-push.gf.com.cn,1,stat-push.gf.com.cn,123.207.56.171,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='stat-push.gf.com.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000015358FCA9D0>, 'Connection to stat-push.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,123.207.56.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,IP138Query
8,1,1,1,http://storage.gf.com.cn,storage.gf.com.cn,1,storage.ns.gf.com.cn,163.177.38.174,1,0,80,404,Not Found,'',,163.177.38.0/23,AS136958,China Unicom Guangdong IP Network,中国广东省广州市,联通,CertSpotterQuery
9,1,1,1,https://storage.gf.com.cn,storage.gf.com.cn,1,storage.ns.gf.com.cn,163.177.38.174,1,0,443,404,Not Found,'',"nginx/1.12.1,Express",163.177.38.0/23,AS136958,China Unicom Guangdong IP Network,中国广东省广州市,联通,CertSpotterQuery
233,0,0,1,https://storage.ns.gf.com.cn,storage.ns.gf.com.cn,2,storage.ns.gf.com.cn,183.232.63.22,1,0,443,,"(ReadTimeoutError(""HTTPSConnectionPool(host='storage.ns.gf.com.cn', port=443): Read timed out. (read timeout=3.05)""),)",,,183.232.0.0/18,AS56040,China Mobile Communications Corporation,中国广东省广州市,移动,HackerTargetQuery
316,1,1,1,http://storage.ns.gf.com.cn,storage.ns.gf.com.cn,2,storage.ns.gf.com.cn,183.232.63.22,1,1,80,200,OK,手机证券下载,"nginx/1.12.1,Express",183.232.0.0/18,AS56040,China Mobile Communications Corporation,中国广东省广州市,移动,HackerTargetQuery
349,1,1,1,https://store-upload.gf.com.cn,store-upload.gf.com.cn,1,store-upload.ns.gf.com.cn,221.4.60.61,1,1,443,200,OK,Welcome to nginx!,nginx/1.12.1,221.4.56.0/21,AS17622,China Unicom Guangzhou network,中国广东省广州市,联通,RapidDNSQuery
453,1,1,1,http://store-upload.gf.com.cn,store-upload.gf.com.cn,1,store-upload.ns.gf.com.cn,221.4.60.61,1,1,80,200,OK,Welcome to nginx!,nginx/1.12.1,221.4.56.0/21,AS17622,China Unicom Guangzhou network,中国广东省广州市,联通,RapidDNSQuery
262,1,1,1,http://store-upload.ns.gf.com.cn,store-upload.ns.gf.com.cn,2,store-upload.ns.gf.com.cn,221.4.60.61,1,1,80,200,OK,Welcome to nginx!,nginx/1.12.1,221.4.56.0/21,AS17622,China Unicom Guangzhou network,中国广东省广州市,联通,HackerTargetQuery
263,1,1,1,https://store-upload.ns.gf.com.cn,store-upload.ns.gf.com.cn,2,store-upload.ns.gf.com.cn,221.4.60.61,1,1,443,200,OK,Welcome to nginx!,nginx/1.12.1,221.4.56.0/21,AS17622,China Unicom Guangzhou network,中国广东省广州市,联通,HackerTargetQuery
145,1,1,1,https://store.gf.com.cn,store.gf.com.cn,1,store.ns.gf.com.cn,119.29.46.127,1,1,443,200,OK,广发证券 易淘金,nginx/1.12.1,119.29.46.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,CrtshQuery
235,1,1,1,http://store.gf.com.cn,store.gf.com.cn,1,store.ns.gf.com.cn,119.29.46.127,1,1,80,200,OK,广发证券 易淘金,nginx/1.12.1,119.29.46.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,CrtshQuery
359,1,1,1,http://store.ns.gf.com.cn,store.ns.gf.com.cn,2,store.ns.gf.com.cn,119.29.46.127,1,1,80,200,OK,手机证券下载,"nginx/1.12.1,Express",119.29.46.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,HackerTargetQuery
360,1,1,1,https://store.ns.gf.com.cn,store.ns.gf.com.cn,2,store.ns.gf.com.cn,119.29.46.127,1,1,443,200,OK,手机证券下载,"nginx/1.12.1,Express",119.29.46.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,HackerTargetQuery
376,1,1,1,http://storeuat.gf.com.cn,storeuat.gf.com.cn,1,storeuat.gf.com.cn,113.108.212.18,1,1,80,403,Forbidden,您的访问请求可能对网站造成安全威胁，请求已被阻断。,,113.108.208.0/20,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,BaiduSearch
485,1,1,1,https://storeuat.gf.com.cn,storeuat.gf.com.cn,1,storeuat.gf.com.cn,113.108.212.18,1,1,443,200,OK,广发证券 易淘金,nginx/1.12.1,113.108.208.0/20,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,BaiduSearch
91,1,1,1,http://storev6.gf.com.cn,storev6.gf.com.cn,1,storev6.ns.gf.com.cn,119.29.46.127,1,1,80,403,Forbidden,您的访问请求可能对网站造成安全威胁，请求已被阻断。,,119.29.46.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,BinaryEdgeAPIQuery
92,1,1,1,https://storev6.gf.com.cn,storev6.gf.com.cn,1,storev6.ns.gf.com.cn,119.29.46.127,1,1,443,403,Forbidden,您的访问请求可能对网站造成安全威胁，请求已被阻断。,,119.29.46.0/23,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国广东省广州市,电信,BinaryEdgeAPIQuery
98,1,1,1,http://support.gf.com.cn,support.gf.com.cn,1,"ed6acca3713bc47f.cdn.jiashule.com,ed6acca3713bc47f.cdn.jiashule.com","117.21.219.92,117.23.61.171","1,1",1,80,403,Forbidden,您的访问请求可能对网站造成安全威胁，请求已被阻断。,,"117.21.219.0/24,117.23.60.0/22","AS139201,AS134418","Jiangxi Jiujiang IDC,SHAANXI province","中国江西省九江市,中国陕西省西安市","电信,电信",BinaryEdgeAPIQuery
102,1,1,1,https://support.gf.com.cn,support.gf.com.cn,1,"ed6acca3713bc47f.cdn.jiashule.com,ed6acca3713bc47f.cdn.jiashule.com","117.21.219.92,117.23.61.171","1,1",1,443,200,OK,意见反馈,,"117.21.219.0/24,117.23.60.0/22","AS139201,AS134418","Jiangxi Jiujiang IDC,SHAANXI province","中国江西省九江市,中国陕西省西安市","电信,电信",BinaryEdgeAPIQuery
308,1,1,1,https://support.ns.gf.com.cn,support.ns.gf.com.cn,2,support.ns.gf.com.cn,116.31.73.135,1,1,443,200,OK,手机证券下载,"nginx/1.12.1,Express",116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,HackerTargetQuery
313,1,1,1,http://support.ns.gf.com.cn,support.ns.gf.com.cn,2,support.ns.gf.com.cn,116.31.73.135,1,1,80,200,OK,手机证券下载,"nginx/1.12.1,Express",116.31.72.0/22,AS58466,ChinaNet Guangdong Province Network,中国广东省广州市,电信,HackerTargetQuery
680,0,0,1,https://syn.gf.com.cn,syn.gf.com.cn,1,syn.gf.com.cn,10.35.88.126,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='syn.gf.com.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x000001535893ED90>, 'Connection to syn.gf.com.cn timed out. (connect timeout=3.05)'))""),)",,,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
766,1,1,1,http://syn.gf.com.cn,syn.gf.com.cn,1,syn.gf.com.cn,10.35.88.126,0,0,80,200,OK,入网规范管理平台,NWebServer,10.0.0.0/8,AS-,-,内网IP,内网IP,Brute
236,1,1,1,https://t.gf.com.cn,t.gf.com.cn,1,"t.gf.com.cn,t.gf.com.cn,t.gf.com.cn,t.gf.com.cn","183.63.121.123,210.21.122.238,119.145.72.246,58.248.29.114","1,1,1,1",1,443,200,OK,广发证券交易升级公告,nginx,"183.63.0.0/17,210.21.122.0/23,119.145.0.0/17,58.248.16.0/20","AS4134,AS17622,AS4134,AS17622","China Telecom,China Unicom Guangzhou network,China Telecom,China Unicom Guangzhou network","中国广东省广州市,中国广东省广州市,中国广东省广州市,中国广东省广州市","电信,联通,电信,联通",HackerTargetQuery
